,csv_confirmed,csv_death,csv_recovered,date,confirmed_BA,obitos_BA,death/conf,recov/conf,obit/confBA,confBA/conf,recov/confBA,recovBA
179,2098389,79488,1459072,2020-07-19,122169,2840,0.0378804883174664,0.6953296076180346,0.02324648642454305,0.05822037763255526,0.6603471996007405,80673
180,2118646,80120,1514300,2020-07-20,123292,2891,0.03781660551125578,0.7147489481489593,0.023448398922882262,0.05819377092728092,0.6702530752449695,82636
181,2159654,81487,1555339,2020-07-21,126844,2936,0.0377315069913977,0.7201797139727012,0.023146542209327995,0.058733482307814125,0.6627511819555152,84066
182,2227514,82771,1591975,2020-07-22,133245,2988,0.03715846454837096,0.7146868661655998,0.02242485646740966,0.05981780585890818,0.6508715058869518,86725
183,2287475,84082,1620313,2020-07-23,138358,3044,0.036757560191914666,0.7083412933474683,0.022000896225733244,0.06048503262330736,0.6454239477514644,89299
184,2343366,85238,1693214,2020-07-24,142767,3096,0.036374172877817634,0.7225563569668588,0.021685683666393493,0.06092390177206634,0.6427018441661063,91756
185,2394513,86449,1785359,2020-07-25,146399,3140,0.036102957052227325,0.7456042209835569,0.021448233936024155,0.061139363202454944,0.6394585620621921,93616
186,2419091,87004,1812913,2020-07-26,148179,3182,0.03596557549922678,0.7494190999842503,0.02147402803366199,0.06125399995287486,0.6442173774487271,95459
187,2442375,87618,1846641,2020-07-27,149109,3227,0.03587409795793029,0.7560841394134807,0.021641886136987035,0.061050821434054964,0.6519253742708896,97207
188,2483191,88539,1868749,2020-07-28,153313,3270,0.03565533219152292,0.7525595091154889,0.021328915356166794,0.06174031719670376,0.6477534206115085,99309
189,2552265,90134,1922802,2020-07-29,157334,3321,0.03531529837223016,0.753370829439733,0.021107961406943192,0.061644852709260206,0.6443831030667593,101383
190,2610102,91263,1956807,2020-07-30,161630,3391,0.03496530020665859,0.7497051839353405,0.020980016086122627,0.06192478301614266,0.6479846222594731,104733
191,2662485,92475,2008854,2020-07-31,166154,3463,0.0347325900427608,0.7545034056529896,0.020842110331379324,0.06240560979686271,0.6502114633313687,108035
192,2707877,93563,2037982,2020-08-01,168926,3517,0.03455216023475217,0.75261247095049,0.020819767235357493,0.062383188010386,0.6527606769608497,110268
193,2733677,94104,2062876,2020-08-02,170476,3572,0.03442396449909774,0.7546158525678052,0.020953096036978813,0.06236142748393464,0.6610279686748207,112689
194,2750318,94665,2098976,2020-08-03,171391,3624,0.03441965619975581,0.763175749131555,0.02114463419899528,0.062316793912558475,0.6691349131702089,114683
195,2801921,95819,2157484,2020-08-04,175389,3678,0.03419760942581893,0.7700017238173382,0.02097052836836974,0.06259598325577345,0.6681076841490349,117178
196,2859073,97256,2190361,2020-08-05,179737,3736,0.03401662007231015,0.7661088051966494,0.020785926103139587,0.06286548122415903,0.665714693895882,119653
197,2912212,98493,2230542,2020-08-06,183690,3789,0.03382068338431406,0.7659270684963869,0.020627143557079862,0.06307576508853065,0.6643228175645898,122029
198,2962442,99572,2272299,2020-08-07,187892,3843,0.03361145973490789,0.7670357765654147,0.02045323909479914,0.06342470164816728,0.6635474027324045,124675
199,3012412,100477,2321537,2020-08-08,191401,3899,0.03335433532996151,0.7706572009406416,0.020370844457447974,0.06353745769171017,0.6660259762754127,127478
200,3035422,101049,2356983,2020-08-09,193029,3953,0.03328993464500159,0.7764926919551878,0.020478788161364354,0.06359214633088908,0.6724383091758738,129800
201,3057470,101752,2390830,2020-08-10,194097,4011,0.033279803236008855,0.7819635188570943,0.020664925269324102,0.0634828796357773,0.679961048527167,131978
202,3109630,103026,2449338,2020-08-11,198767,4067,0.03313127285239723,0.7876621977534305,0.020461142946263715,0.06391982325871566,0.6772820136665081,134621
203,3164785,104201,2506228,2020-08-12,203020,4104,0.032925143414165574,0.7919109828945726,0.0202147571667816,0.06414969737280732,0.6724247164917312,136515
204,3224876,105463,2521100,2020-08-13,206955,4202,0.03270296284260232,0.7817664927271623,0.020303930806213913,0.06417456051023357,0.681025738572527,140941
205,3275520,106523,2616981,2020-08-14,210993,4271,0.0325209432395467,0.7989513115474794,0.0202423777092131,0.06441511576787808,0.6838034339382432,144277
206,3317096,107232,2622878,2020-08-15,214379,4338,0.032327071631330535,0.7907151315488005,0.02023519094687446,0.06462851843902015,0.6889944226538641,147705
207,3340197,107852,2655017,2020-08-16,216030,4406,0.032289113486420114,0.7948683865053469,0.020395315465444614,0.06467582600666967,0.6970859616854984,150591
208,3359570,108536,2699080,2020-08-17,217115,4475,0.0323065154171516,0.8034004351747396,0.02061119683117242,0.06462583009135098,0.7057709538356882,153233
209,3407354,109888,2751246,2020-08-18,221041,4542,0.03225024461796456,0.8074435471042927,0.02054822408512448,0.06487174505496053,0.705957645861251,156045
210,3456652,111100,2801931,2020-08-19,224659,4611,0.03214092711675922,0.8105909996146561,0.02052443926128043,0.06499323622973907,0.7080336593448671,159066
211,3501975,112304,2844318,2020-08-20,228596,4685,0.03206876119903768,0.8122039706165807,0.020494671822779052,0.06527630836884901,0.7102601318153791,162362
212,3532330,113358,2855558,2020-08-21,229743,4757,0.03209156562382337,0.8084063493501457,0.020705745115193935,0.0650400726998893,0.7172771727965986,164789
213,3582362,114250,2913966,2020-08-22,234204,4832,0.03189236598646368,0.8134203076071039,0.02063158613858004,0.06537697753605023,0.7205541741920282,168756
214,3605783,114744,2947784,2020-08-23,236050,4905,0.0318222144815703,0.8175156408469395,0.02077949586951917,0.06546428334705666,0.7290607104442252,172094
215,3622861,115309,2976256,2020-08-24,237208,4981,0.031828160119861074,0.8215208919138769,0.020998448618933595,0.06547532461223327,0.7385552823542374,175191
216,3669995,116580,3032551,2020-08-25,240939,5051,0.0317657108524671,0.8263093001489102,0.02096381241725084,0.06565104312131216,0.7395941278362317,178197
217,3717156,117665,3082447,2020-08-26,245021,5116,0.031654576778590945,0.8292487589974701,0.020879842952236747,0.0659162542545968,0.7401264242120609,181346
218,3761391,118649,3122846,2020-08-27,247853,5178,0.03154391553550269,0.830237005405713,0.020891415476108822,0.06589397379852294,0.7427290144794143,184087
219,3804803,119504,3158783,2020-08-28,250977,5243,0.031408722081011815,0.830209343295829,0.020890360471278246,0.06596320492808695,0.7459450870439456,187215
220,3846153,120262,3202185,2020-08-29,254790,5302,0.03126812687898791,0.8325682831650223,0.020809293928333136,0.0662454145739912,0.7473285083627015,190411
221,3862311,120828,3237615,2020-08-30,256062,5344,0.031283860880182875,0.8382584934253093,0.020869945560059673,0.06629761300941328,0.7500266335356687,192053
222,3908272,121381,3268591,2020-08-31,256727,5397,0.031057459665038666,0.8363263866997999,0.021022331114374414,0.06568810973238301,0.7568746435587762,194310
223,3950931,122596,3345240,2020-09-01,259418,5448,0.031029648455009717,0.8466966393490547,0.021000855761743594,0.0656599672330395,0.7563035437452631,196198
224,3997865,123780,3387309,2020-09-02,262299,5502,0.030961525714350034,0.8472794854253458,0.020976061670078802,0.06560976921431814,0.7562514593663598,198364
225,4041638,124614,3429435,2020-09-03,265739,5549,0.030832548585499244,0.8485260184113471,0.02088139113942628,0.0657503220229026,0.755779651996918,200840
226,4091801,125502,3464278,2020-09-04,268137,5590,0.03067157958072741,0.8466389250112604,0.02084755181120099,0.06553031293555088,0.7560003870037635,202711
227,4123000,126203,3498999,2020-09-05,270177,5627,0.030609507640067913,0.8486536502546689,0.020827087427871357,0.06552922629153529,0.7563688333026107,204353
228,4137521,126650,3522155,2020-09-06,271255,5658,0.030610116540798222,0.8512718122759981,0.02085860168476157,0.06555978809533534,0.75795018240065,205597
229,4147794,126960,3549201,2020-09-07,271963,5693,0.030609041818373817,0.8556840093794437,0.02093299456176024,0.06556810680568996,0.7612723872480626,207037
230,4162073,127464,3572421,2020-09-08,272814,5734,0.03062512358625137,0.8583273287133599,0.021017982948089174,0.06554762494554997,0.7644972067242443,208565
231,4197889,128539,3611632,2020-09-09,275088,5774,0.030619913961517326,0.8603448066397182,0.020989646949339847,0.06553007952330327,0.7632424615170456,209958
232,4238446,129522,3657701,2020-09-10,277327,5818,0.03055884161317615,0.8629816210941463,0.020978844468803975,0.06543129250673478,0.7633040320989551,211684
233,4282164,130396,3695158,2020-09-11,279509,5866,0.030450958907692467,0.862918374915113,0.02098680185611197,0.06527283868623435,0.7647066504998766,213742
234,4315687,131210,3723206,2020-09-12,281665,5912,0.030403038959961645,0.8627145573810149,0.020989473310492963,0.065265391118494,0.7657476812725655,215684
235,4330455,131625,3723206,2020-09-13,282517,5961,0.030395189420049394,0.8597724719457887,0.021099615244392373,0.06523956489560566,0.7705180379458145,217684
236,4345610,132006,3770138,2020-09-14,283235,5999,0.030376863087115503,0.8675739424384609,0.021180291983688457,0.06517727085495477,0.7739550505801109,219211
237,4382263,133119,3811505,2020-09-15,285448,6040,0.03037677108836234,0.8697572464272455,0.02115972085984137,0.06513712207596851,0.7727703508823168,220585
238,4419083,134106,3845464,2020-09-16,287685,6085,0.030347019958665632,0.8701950155722352,0.021151606792151136,0.0651006102397262,0.7727602049034935,222311
239,4455386,134935,3873934,2020-09-17,289655,6132,0.030285815864214683,0.8694945847565172,0.021170012601197975,0.06501232440915333,0.7741725958592964,224242
240,4495183,135793,3897539,2020-09-18,292019,6181,0.03020855880617096,0.8670479043900994,0.021166430951410697,0.06496265001892025,0.7752347047611885,226383
241,4528240,136532,3936893,2020-09-19,294210,6221,0.030151228733459358,0.8694090860908432,0.02114476054518881,0.06497226295426037,0.7755312451506862,228169
242,4544629,136895,3963446,2020-09-20,295303,6265,0.030122370824989236,0.8721165138012366,0.021215497302770375,0.06497846138815731,0.7792462387920309,230113
243,4558040,137272,3993432,2020-09-21,295996,6313,0.03011645356337373,0.8761292134338444,0.0213279909187962,0.06493931602179884,0.783983139158063,232055
244,4591364,138105,4016831,2020-09-22,297805,6359,0.030079296697016398,0.8748665973771629,0.021352898708886688,0.06486198872491922,0.7852669624674474,233856
245,4591364,138105,4046827,2020-09-23,299415,6408,0.030079296697016398,0.8813997321928734,0.021401733380091176,0.0652126470478054,0.7899323309170437,236517
246,4657702,139808,4102954,2020-09-24,301248,6455,0.030016518875617203,0.8808966309995787,0.02142752814956448,0.06467738811972085,0.7884629646953556,237522
247,4689613,140537,4128490,2020-09-25,303058,6503,0.029967718018523062,0.8803476960678845,0.02145793874439876,0.06462324289872107,0.790392057745741,239534
248,4717991,141406,4153307,2020-09-26,305186,6552,0.02997165530837172,0.8803126161113914,0.021468874719023808,0.06468558333409284,0.7912392396417594,241475
249,4732309,141741,4172711,2020-09-27,306036,6599,0.029951763504876796,0.8817494800107094,0.0215628226744566,0.06466948798144838,0.7956206628413213,243488
250,4745464,142058,4197372,2020-09-28,306629,6648,0.029935534228054412,0.8845019159348801,0.021680923852603635,0.06461517777818987,0.8007025954000883,245518
251,4777522,142921,4237152,2020-09-29,308252,6697,0.02991529918648203,0.8868932471687205,0.021725730895501085,0.06452131460619125,0.8023878180062711,247337
252,4810935,143952,4274774,2020-09-30,310526,6744,0.029921834321187047,0.888553680313702,0.021717988187784597,0.06454587309951185,0.8020949251990118,249071
253,4847092,144680,4299659,2020-10-01,312050,6795,0.029848824821150494,0.8870594987675084,0.021775356513379265,0.06437880692175844,0.8048750332690117,251161
254,4847092,144680,4299659,2020-10-02,313404,6844,0.029848824821150494,0.8870594987675084,0.02183762810940511,0.06465814966994643,0.8096093564635108,253734
255,4906833,145987,4361108,2020-10-03,314711,6890,0.029751776757024336,0.888782642490584,0.021893101925258413,0.06413729588922223,0.8102367325184935,254990
256,4915289,146352,4375354,2020-10-04,315440,6925,0.02977485148889516,0.8901519320634046,0.021953461831093077,0.06417527026386445,0.8126692736107135,256348
257,4927235,146675,4397882,2020-10-05,316005,6953,0.029768216859963042,0.8925659117131617,0.022002816411132737,0.06413434715413412,0.814658056417042,257436
258,4969141,147494,4430340,2020-10-06,318147,6985,0.029681991313991695,0.891570595400694,0.021955259675558784,0.06402454669730644,0.8135528037285488,258829
259,5000694,148228,4457172,2020-10-07,319981,7021,0.029641485761776266,0.8913106860767726,0.021941927801963242,0.06398731856018385,0.813529841863296,260314
260,5028444,148957,4488092,2020-10-08,321798,7049,0.029622881352561546,0.8925409132526881,0.021905046022660177,0.06399554215976155,0.8123629886406225,261416
261,5055888,149639,4502854,2020-10-09,323210,7075,0.02959697683176526,0.8906158522498916,0.021889793013830018,0.06392744459529166,0.8117347127056427,262360
262,5082637,150198,4502854,2020-10-10,324964,7099,0.029551195570330913,0.8859287019710438,0.021845496731945694,0.0639361024601993,0.8108030697126892,263481
263,5094979,150488,4526393,2020-10-11,325957,7128,0.029536529983734967,0.8884026803643351,0.021867915093095103,0.06397612237459664,0.8123686606713578,264797
264,5103408,150689,4526393,2020-10-12,326634,7159,0.029527131673579694,0.8869353577060662,0.021917497872236204,0.06400311321375833,0.814915460111424,266179
265,5113628,150998,4526393,2020-10-13,327327,7188,0.029528546073355356,0.8851627455106238,0.021959691684462327,0.06401071802641882,0.8167792978298103,267353
266,5140863,151747,4526393,2020-10-14,329787,7214,0.029517806640636017,0.8804733757736785,0.021874725201417883,0.06415012421066268,0.8143072454837899,268547
267,5169386,152460,4526393,2020-10-15,331362,7243,0.02949286433630609,0.8756152084599602,0.021858269807642397,0.06410084292409195,0.8137431660750464,269643
268,5200300,153214,4526393,2020-10-16,332898,7267,0.029462531007826472,0.8704099763475184,0.02182950933919699,0.06401515297194392,0.8124896877010405,270476
269,5224362,153675,4526393,2020-10-17,334697,7288,0.029415074989060864,0.8664011031394838,0.02177491880715991,0.06406466473801012,0.8114396472955774,271586
270,5224362,153675,4526393,2020-10-18,335351,7316,0.029415074989060864,0.8664011031394838,0.021815948066354358,0.06418984748759753,0.8141328139747341,273020
271,5250727,154176,4526393,2020-10-19,336232,7342,0.029362791095404503,0.8620507217381517,0.02183611315996098,0.06403532310859049,0.8149601527000271,274015
272,5273954,154837,4526393,2020-10-20,337994,7363,0.02935880745262473,0.8582541675562585,0.021784410374148654,0.06408740007971249,0.8131666833857086,274845
273,5298772,155403,4526393,2020-10-21,339215,7384,0.02932811602386364,0.8542343395790571,0.02176790531079109,0.06401766296039912,0.8125697632685082,275635
274,5323630,155900,4526393,2020-10-22,340665,7407,0.029284529540933538,0.8502456030941293,0.02174276782176038,0.0639911113281727,0.8121728367197308,276678
275,5353656,156471,4526393,2020-10-23,342526,7432,0.029226943232811373,0.8454769974014019,0.021697622954169903,0.06397982985832486,0.811300967507667,277891
276,5380635,156903,4526393,2020-10-24,344014,7453,0.029160684566040998,0.841237697781024,0.02166481596679205,0.06393557637713765,0.8109048633689278,278962
277,5394128,157134,4526393,2020-10-25,344705,7475,0.02913056568179324,0.8391334058072036,0.021685209091832146,0.06390374866892294,0.8121777119150315,279961
278,5409854,157397,4526393,2020-10-26,345949,7497,0.0290945005170195,0.8366941141110278,0.021670824312254117,0.06394793648774995,0.8126075962080613,281120
279,5439641,157946,4914733,2020-10-27,347721,7519,0.02903610734605464,0.9035031907436538,0.021623658047687656,0.06392351995287925,0.811569079543988,282199
280,5468270,158456,4947777,2020-10-28,349711,7546,0.028977354812399533,0.9048157826881262,0.02157781711184378,0.06395276751147987,0.8109841062996639,283610
281,5494376,158969,4962574,2020-10-29,351277,7571,0.02893303989388422,0.9032097548475022,0.021552791671529875,0.06393392079464529,0.810662712589775,284767
282,5516658,159477,4987435,2020-10-30,352700,7600,0.02890826293745235,0.9040681876599928,0.021548057839523675,0.06393363518275014,0.8109604535560262,286025
283,5535605,159884,5005161,2020-10-31,353157,7622,0.028882841170928923,0.9041759663126253,0.02158246898688119,0.06379736270922509,0.8119918161704908,286760
284,5545705,160074,5022338,2020-11-01,354043,7645,0.028864499644319343,0.9056266065360491,0.02159342226791661,0.06384093636426748,0.8131588619701047,287893
285,5554206,160253,5039438,2020-11-02,354576,7667,0.028852548861169357,0.9073192459912361,0.021623008889490546,0.06383918781550414,0.8146788440346887,288865
286,5566049,160496,5060697,2020-11-03,354983,7690,0.028834816222422763,0.9092081295008362,0.021663009214525766,0.06377647771336543,0.8163291385464674,289782
287,5590025,161106,5078162,2020-11-04,355753,7711,0.02882026466786821,0.9084327887621254,0.021675151017700484,0.06364068139230146,0.8161720646378301,290355
288,5590025,161106,5078162,2020-11-05,359130,7731,0.02882026466786821,0.9084327887621254,0.021527023640464455,0.06424479318071029,0.8140939227139921,292365
289,5631181,162015,5118156,2020-11-06,361136,7754,0.02877105175628345,0.9088956650478826,0.02147113552788977,0.0641314850295169,0.8118445686757606,293186
290,5653561,162269,5138641,2020-11-07,362563,7776,0.028702087056281873,0.9089211206883591,0.021447307088699068,0.0641300235373776,0.8122045466291364,294475
291,5664115,162397,5147172,2020-11-08,363146,7796,0.028671204592420882,0.9087336680134496,0.021467949529941126,0.06411345814836034,0.813614333328955,295460
292,5675032,162628,5163226,2020-11-09,363986,7818,0.02865675471081044,0.9098144292402228,0.02147884808756381,0.06413814054264363,0.8145627659874417,296489
293,5699005,162802,5183970,2020-11-10,365941,7838,0.028566741036373893,0.9096272068545299,0.021418753296296396,0.06421138426795554,0.8143138866440067,297990
294,5747660,163368,5222937,2020-11-11,367669,7859,0.028423393172177895,0.9087066736724162,0.021375204327805715,0.06396846716750818,0.8135860532832077,299130
295,5781582,164281,5254457,2020-11-12,369259,7882,0.028414541210346925,0.9088268574241445,0.021345451295703016,0.06386815926851855,0.8117448434985487,299744
296,5810652,164737,5274812,2020-11-13,371378,7902,0.028350863207777716,0.9077831541107607,0.0212775123997652,0.06391330955631142,0.8104131441063268,300969
297,5848959,165658,5279452,2020-11-14,372727,7922,0.02832264681629671,0.9026310493884467,0.02125416189328919,0.06372535693958532,0.8086117600735757,301391
298,5863093,165798,5279452,2020-11-15,374009,7943,0.02827824835799125,0.9004551010874294,0.021237456852642583,0.06379039186313436,0.8092616832403771,302671
299,5876464,166014,5335498,2020-11-16,374721,7967,0.028250662303044825,0.9079436205173723,0.021261151630146163,0.06376640782620296,0.8106833863261358,303780
300,5911758,166699,5358299,2020-11-17,375374,7989,0.028197872781666636,0.9063799634558789,0.021282773980083863,0.06349617152799557,0.8107468623490016,304333
301,5945849,167455,5383385,2020-11-18,377445,8013,0.028163345554184104,0.905402239444695,0.021229583118070182,0.06348042138305228,0.8090213161957522,305361
302,5981767,168061,5406066,2020-11-19,380294,8038,0.02809554434333534,0.9037573680151701,0.021136278773790804,0.0635755287693419,0.8070307230343505,306908
303,6020164,168613,5430896,2020-11-20,382164,8061,0.028008040976956774,0.9021176167293782,0.02109303859076208,0.063480662653044,0.806247676321539,308118
304,6052786,168989,5437189,2020-11-21,383945,8081,0.027919209435126238,0.8982952643625597,0.02104728541848442,0.06343277294125382,0.8057223739128916,309353
305,6071401,169183,5457973,2020-11-22,384903,8102,0.027865561836551398,0.8989643411792435,0.021049459214399473,0.06339607612806336,0.8066469573085889,310480
306,6087608,169485,5481184,2020-11-23,386321,8123,0.02784098450491556,0.9003838617729657,0.02102655563637493,0.06346022937087933,0.8066157564517584,311612
307,6118708,170115,5509645,2020-11-24,387786,8143,0.02780243803103531,0.9004588877259709,0.020998695156606996,0.06337710510127302,0.8055877730482889,312395
308,6166606,170769,5534010,2020-11-25,390909,8165,0.02769254270501472,0.8974158556586881,0.020887214159817247,0.06339127228170569,0.8030792154957076,313930
309,6204220,171460,5556887,2020-11-26,392381,8185,0.027636028380682826,0.8956624684488944,0.020859827565554906,0.06324421119818446,0.8019759524330761,314680
310,6238350,171974,5581436,2020-11-27,394300,8207,0.027567225307974064,0.8946974760954419,0.0208141009383718,0.06320581564035362,0.8011115253818573,315878
311,6290272,172561,5581436,2020-11-28,398504,8227,0.02743299494839015,0.8873123451577293,0.02064471121996266,0.06335242736721083,0.7975366091766195,317821
312,6314740,172833,5581436,2020-11-29,401419,8247,0.02736977294393752,0.8838742371023985,0.020544617967759374,0.06356857131093284,0.796033026490002,319542
313,6335878,173120,5597802,2020-11-30,403071,8268,0.02732375844358114,0.8835084892733098,0.020512515164822078,0.06361722874083119,0.7959267728109588,320815
314,6386787,173817,5712305,2020-12-01,406189,8293,0.0272150926592667,0.8943941609450886,0.02041660409316845,0.06359833199384918,0.793831869194662,322445
